Student_ID,Gender,Age,Class,Attendance,Study_Hours,Assignments_Completed,Quiz_Score,Midterm_Marks,Final_Exam_Marks,Internet_Access,Parental_Education,Extra_Curricular,Sleep_Hours,Previous_Grade,Performance
63574,Male,17,12,57.5,8.6,5.0,85.6,42.3,50.2,No,Master,No,5.4,A,Poor
63575,Other,22,9,68.3,6.7,10.4,81.8,83.4,52.7,Yes,Bachelor,No,5.4,C,Poor
63576,Other,22,9,68.7,8.4,8.1,59.4,72.5,68.3,No,Bachelor,Yes,7.3,D,Poor
63577,Other,20,10,89.4,5.3,9.6,93.1,86.5,98.8,Yes,Bachelor,Yes,8.1,C,Poor
63578,Female,21,10,67.4,11.9,2.5,60.8,75.1,77.1,Yes,Bachelor,No,8.0,B,Poor
63579,Other,20,9,99.6,9.0,13.4,75.4,91.1,94.5,Yes,Secondary,Yes,6.2,D,Poor
63580,Female,16,10,61.3,6.1,3.2,70.0,62.7,78.5,No,Secondary,Yes,4.3,B,Poor
63581,Male,19,10,81.5,7.3,12.6,68.2,67.9,58.4,No,Master,Yes,9.7,D,Poor
63582,Female,22,10,87.1,6.6,10.8,84.8,53.5,74.7,No,Master,No,8.8,A,Poor
63583,Other,17,11,63.5,11.9,2.1,43.5,45.3,75.5,No,Secondary,Yes,9.2,B,Poor
63584,Female,21,9,64.1,11.4,1.7,76.2,91.1,44.8,Yes,Bachelor,No,5.7,C,Poor
63585,Male,18,11,61.4,1.3,5.0,97.8,90.9,45.4,No,High School,Yes,5.3,C,Poor
63586,Other,17,11,81.1,6.0,7.0,50.0,56.5,55.6,No,Secondary,No,9.8,B,Poor
63587,Male,21,9,78.4,2.1,12.3,87.6,91.5,58.0,No,Bachelor,No,7.7,B,Poor
63588,Male,19,9,60.6,9.4,12.8,86.4,44.1,92.4,Yes,High School,No,9.6,B,Poor
63589,Male,22,12,58.4,2.0,7.4,48.6,83.4,96.0,Yes,Bachelor,No,7.5,A,Poor
63590,Female,22,11,78.1,7.6,11.2,77.2,98.1,87.3,No,Secondary,Yes,7.7,B,Poor
63591,Female,19,9,61.6,3.5,12.7,82.4,92.2,49.8,Yes,Master,Yes,7.8,D,Poor
63592,Other,22,11,99.1,2.1,9.9,53.0,95.8,76.9,No,High School,No,5.3,B,Poor
63593,Female,21,12,82.1,3.3,1.8,89.6,92.5,71.8,Yes,Bachelor,No,7.7,C,Poor
63594,Male,20,9,71.6,7.1,11.2,46.2,71.7,86.8,Yes,Master,No,10.0,A,Poor
63595,Male,17,12,56.8,2.4,1.8,76.7,91.8,85.9,Yes,Master,Yes,8.2,B,Poor
63596,Female,16,9,100.0,4.5,9.9,77.0,83.8,49.0,Yes,High School,No,8.4,A,Poor
63597,Other,16,12,93.9,3.2,13.7,51.2,90.4,55.6,No,Bachelor,Yes,9.0,B,Poor
63598,Male,17,10,90.9,1.7,14.5,43.7,53.9,54.3,Yes,Secondary,Yes,7.1,D,Poor
63599,Male,22,9,63.3,8.5,5.9,79.2,45.9,98.1,No,High School,No,7.3,D,Poor
63600,Other,15,12,57.2,3.8,4.9,70.7,76.3,91.5,Yes,Master,No,5.5,D,Poor
63601,Other,22,11,69.8,7.4,12.8,95.8,67.7,42.8,No,Master,No,4.1,A,Poor
63602,Male,20,9,58.4,9.1,8.0,78.2,63.5,57.8,No,Secondary,No,6.2,A,Poor
63603,Other,18,11,76.0,3.1,10.6,79.6,97.0,80.6,No,Secondary,No,6.8,B,Poor
63604,Male,18,9,72.0,4.9,11.9,46.6,98.3,81.5,No,Master,Yes,9.9,A,Poor
63605,Female,16,9,95.5,1.8,12.2,75.7,87.1,73.2,No,Secondary,Yes,8.3,B,Poor
63606,Male,17,10,100.0,1.9,6.8,79.3,72.6,84.3,No,Master,Yes,8.8,A,Poor
63607,Male,22,12,79.0,1.7,0.7,83.3,65.4,54.8,Yes,Bachelor,Yes,10.0,A,Poor
63608,Male,18,11,64.5,7.4,11.0,95.6,83.0,66.9,Yes,Bachelor,Yes,5.9,B,Poor
63609,Female,17,11,59.6,9.6,9.7,98.6,74.3,61.8,Yes,Secondary,Yes,4.6,C,Poor
63610,Other,18,9,61.3,10.9,8.6,54.0,93.8,98.2,No,Master,No,6.1,A,Poor
63611,Male,21,11,86.1,1.6,13.6,69.9,97.9,97.3,Yes,High School,No,7.6,B,Poor
63612,Female,20,12,59.0,9.6,0.6,66.2,86.9,46.2,Yes,Bachelor,No,8.9,D,Poor
63613,Female,15,11,55.7,11.6,6.1,59.6,90.7,66.7,Yes,Secondary,Yes,9.8,A,Poor
63614,Female,19,9,60.1,6.1,12.3,68.6,58.0,44.0,Yes,Secondary,No,6.1,C,Poor
63615,Male,15,11,76.9,2.6,5.4,57.5,59.7,65.5,Yes,Secondary,Yes,7.4,A,Poor
63616,Male,16,11,60.0,11.2,9.0,44.1,93.7,97.7,No,High School,Yes,5.6,B,Poor
63617,Male,19,9,91.7,5.4,13.6,65.3,67.2,93.0,No,High School,No,8.5,D,Poor
63618,Female,22,9,62.1,5.1,6.3,81.1,90.3,80.0,Yes,Secondary,Yes,5.8,A,Poor
63619,Female,22,12,76.9,2.8,6.6,65.6,44.3,40.4,No,Bachelor,Yes,4.8,D,Poor
63620,Female,16,10,59.7,9.5,10.1,41.4,49.9,65.1,Yes,Bachelor,No,5.6,D,Poor
63621,Other,15,10,84.1,4.6,8.9,94.4,87.2,45.1,No,Bachelor,No,6.3,C,Poor
63622,Male,18,12,80.8,7.5,2.6,41.8,85.1,66.8,No,Bachelor,No,4.8,C,Poor
63623,Other,21,11,99.7,8.8,11.0,67.2,80.1,43.2,Yes,High School,Yes,4.3,C,Poor
63624,Male,17,10,97.1,2.4,0.8,63.4,81.4,64.7,Yes,Bachelor,No,8.2,B,Poor
63625,Other,17,9,74.3,11.6,7.4,57.4,92.6,91.1,No,Master,Yes,9.0,C,Poor
63626,Other,16,9,85.7,9.1,14.7,77.5,90.0,79.4,No,Master,Yes,4.2,D,Poor
63627,Female,17,10,69.9,10.2,4.0,89.0,52.4,51.7,No,High School,Yes,6.3,C,Poor
63628,Other,18,10,94.5,11.2,11.8,81.9,76.3,75.4,Yes,High School,No,6.8,C,Poor
63629,Female,19,11,72.7,8.6,8.2,89.5,94.1,44.3,No,Bachelor,No,7.2,B,Poor
63630,Female,20,10,69.6,9.7,2.2,92.3,58.6,68.6,Yes,Bachelor,No,9.3,C,Poor
63631,Other,21,11,94.7,4.2,8.1,91.5,42.3,76.1,Yes,Bachelor,Yes,7.7,C,Poor
63632,Other,21,12,79.9,7.6,7.7,77.6,47.1,71.4,No,High School,Yes,6.2,D,Poor
63633,Other,15,11,89.7,11.0,4.6,63.6,78.4,47.9,No,Master,Yes,7.4,C,Poor
63634,Female,18,9,90.0,6.2,0.1,83.8,88.5,77.3,No,Master,No,6.3,D,Poor
63635,Female,22,9,67.3,2.3,12.9,55.4,96.6,84.5,Yes,Secondary,No,7.8,A,Poor
63636,Male,20,9,97.2,6.4,0.9,59.0,89.3,88.1,No,Secondary,Yes,7.0,D,Poor
63637,Male,17,10,93.2,4.1,12.2,47.6,91.7,65.2,No,Secondary,No,4.9,B,Poor
63638,Other,19,11,86.1,11.3,12.7,74.7,86.6,67.1,Yes,Secondary,Yes,5.6,B,Poor
63639,Other,17,10,57.5,4.3,0.6,96.6,55.1,67.3,No,Master,No,8.6,D,Poor
63640,Male,16,11,77.9,10.0,4.2,59.8,79.8,60.1,Yes,Master,Yes,6.0,A,Poor
63641,Other,21,12,62.4,6.3,6.6,41.4,69.8,40.9,Yes,Secondary,Yes,8.3,B,Poor
63642,Male,16,10,76.7,4.7,13.6,43.7,75.1,91.5,Yes,Secondary,Yes,5.3,A,Poor
63643,Male,16,11,55.4,5.7,2.2,95.6,78.2,72.5,Yes,Secondary,No,5.5,C,Poor
63644,Male,18,10,93.9,4.8,13.6,53.5,42.9,44.5,No,Bachelor,No,9.4,D,Poor
63645,Male,17,11,72.7,6.3,8.8,89.6,93.7,46.1,No,Secondary,Yes,5.1,A,Poor
63646,Female,21,12,71.4,10.7,14.4,90.2,88.7,52.9,Yes,High School,No,7.4,C,Poor
63647,Male,17,10,72.1,11.4,5.2,58.5,62.7,81.2,No,Secondary,Yes,7.1,D,Poor
63648,Other,19,12,96.6,11.7,14.7,54.4,57.1,70.4,Yes,Secondary,No,9.7,C,Poor
63649,Male,18,9,86.8,5.6,0.5,96.7,73.9,87.9,No,High School,No,4.6,B,Poor
63650,Other,22,9,76.2,9.7,7.8,41.4,42.8,95.1,No,Master,Yes,9.2,B,Poor
63651,Other,20,9,82.1,8.6,0.7,57.7,40.7,77.2,No,Bachelor,Yes,8.4,B,Poor
63652,Male,18,12,95.9,10.9,3.2,88.1,46.8,78.5,No,Secondary,No,5.4,C,Poor
63653,Male,15,12,85.7,9.7,5.0,63.4,85.8,95.9,Yes,Master,No,8.6,C,Poor
63654,Male,18,10,73.4,6.7,13.9,40.6,92.7,68.3,Yes,Secondary,No,8.1,C,Poor
63655,Male,19,9,86.6,1.9,9.1,40.1,99.5,86.3,No,High School,Yes,9.4,D,Poor
63656,Other,22,11,80.0,11.0,11.6,62.3,41.7,73.3,No,Secondary,Yes,7.0,D,Poor
63657,Female,22,10,92.7,10.6,8.3,58.6,85.5,46.0,No,Secondary,No,4.5,D,Poor
63658,Male,18,12,99.5,2.7,3.1,95.9,78.9,62.8,Yes,Secondary,Yes,8.2,A,Poor
63659,Male,19,10,84.0,10.2,0.1,77.1,58.8,66.4,Yes,Secondary,No,4.8,C,Poor
63660,Female,18,12,68.3,1.4,13.3,96.4,53.8,87.8,No,Master,No,9.6,C,Poor
63661,Male,20,11,94.3,2.6,2.2,85.9,61.5,93.6,Yes,Master,Yes,6.7,B,Poor
63662,Male,17,12,64.1,2.9,12.6,66.3,87.3,87.8,No,Secondary,No,4.1,C,Poor
63663,Female,18,12,91.8,2.2,6.0,41.2,94.4,44.3,No,Secondary,No,6.3,A,Poor
63664,Other,19,12,62.9,9.8,5.0,98.6,63.3,54.0,Yes,High School,No,5.3,A,Poor
63665,Female,20,11,58.5,11.7,7.1,43.7,80.5,99.1,No,Bachelor,Yes,5.0,A,Poor
63666,Male,22,9,56.9,7.7,0.7,53.1,83.4,84.2,No,Master,Yes,6.3,D,Poor
63667,Female,22,11,72.9,7.9,6.7,98.9,60.7,57.9,Yes,Bachelor,No,7.0,C,Poor
63668,Other,17,11,57.6,11.1,14.5,97.5,76.0,58.0,Yes,Master,No,7.2,D,Poor
63669,Female,20,12,98.5,9.4,13.1,73.7,92.5,68.2,Yes,Secondary,Yes,6.3,B,Poor
63670,Other,16,10,83.3,1.3,1.1,67.9,54.0,51.0,Yes,Secondary,Yes,7.9,B,Poor
63671,Other,16,10,96.3,8.9,12.8,50.8,42.6,49.8,No,Master,No,9.4,A,Poor
63672,Female,22,12,87.9,3.9,9.6,61.5,65.6,51.3,Yes,Secondary,No,6.1,B,Poor
63673,Other,18,11,71.7,6.1,5.1,61.9,82.8,95.7,No,High School,No,7.2,B,Poor
63674,Female,19,12,68.1,6.5,6.1,41.7,51.2,93.0,Yes,Secondary,No,4.6,C,Poor
63675,Other,21,9,59.9,9.4,4.3,45.9,61.2,88.8,Yes,High School,Yes,9.9,C,Poor
63676,Female,20,11,74.8,2.6,1.4,77.7,93.2,96.3,No,Bachelor,No,4.8,B,Poor
63677,Male,15,11,82.9,10.8,6.8,71.4,55.2,97.2,Yes,Bachelor,No,5.8,C,Poor
63678,Male,17,9,87.3,8.9,3.0,62.1,43.3,70.5,Yes,Secondary,Yes,9.9,C,Poor
63679,Male,21,12,85.6,10.0,1.6,67.1,49.7,69.4,Yes,Secondary,Yes,5.1,B,Poor
63680,Other,18,9,65.7,10.6,1.8,44.8,46.9,55.7,No,High School,No,8.6,A,Poor
63681,Female,21,12,85.6,6.7,7.0,56.3,62.1,49.4,Yes,High School,No,7.9,B,Poor
63682,Male,17,10,61.5,10.2,11.2,76.0,52.3,77.8,No,Bachelor,No,5.2,B,Poor
63683,Other,20,9,63.1,6.1,8.6,95.9,61.0,99.3,No,Bachelor,Yes,4.8,A,Poor
63684,Female,22,10,79.6,11.1,5.7,54.7,63.3,63.0,Yes,Bachelor,Yes,4.5,B,Poor
63685,Female,22,12,97.7,4.2,6.0,77.1,58.0,53.8,Yes,Secondary,No,8.7,D,Poor
63686,Female,21,9,63.8,5.8,0.8,70.8,67.3,45.5,Yes,Master,No,6.1,A,Poor
63687,Other,17,9,87.6,3.2,6.6,51.3,67.4,87.5,Yes,High School,No,9.5,A,Poor
63688,Female,21,11,78.3,9.5,1.9,98.9,93.0,57.1,Yes,High School,No,6.5,B,Poor
63689,Male,20,11,74.7,5.9,11.0,84.1,46.4,73.1,Yes,Bachelor,No,4.0,C,Poor
63690,Female,20,12,78.9,3.2,13.6,56.8,52.8,68.3,No,Secondary,No,6.4,A,Poor
63691,Male,18,12,56.3,4.6,13.5,99.7,97.6,58.1,No,Bachelor,Yes,9.5,C,Poor
63692,Female,15,10,94.5,10.6,7.6,98.7,62.9,63.5,Yes,High School,No,4.9,B,Poor
63693,Female,17,10,98.3,11.3,9.3,58.4,78.7,69.0,No,High School,Yes,6.6,C,Poor
63694,Other,19,10,73.9,4.0,6.3,90.7,65.2,88.7,No,Master,No,5.6,D,Poor
63695,Female,18,9,98.1,7.4,10.9,55.5,80.2,67.6,Yes,Secondary,Yes,8.1,C,Poor
63696,Female,22,12,80.2,4.0,10.0,85.4,73.3,92.8,Yes,Master,Yes,9.8,A,Poor
63697,Other,19,12,76.9,2.5,11.2,40.4,49.5,94.1,No,High School,Yes,6.3,A,Poor
63698,Female,19,11,88.3,7.2,1.3,71.7,45.9,70.4,Yes,Master,Yes,9.2,D,Poor
63699,Other,15,11,87.0,9.6,9.3,81.5,52.2,82.1,Yes,Master,No,7.4,B,Poor
63700,Other,16,12,63.2,1.3,8.5,79.6,51.0,78.6,Yes,Secondary,No,6.8,A,Poor
63701,Male,18,10,73.1,4.4,7.9,80.3,41.9,58.9,Yes,High School,Yes,8.7,B,Poor
63702,Male,19,9,69.3,8.9,3.2,96.9,89.5,69.6,Yes,High School,No,5.5,C,Poor
63703,Female,21,11,72.0,5.3,5.4,44.4,77.8,61.5,Yes,Bachelor,No,9.4,C,Poor
63704,Other,18,10,75.0,2.9,1.0,67.8,71.5,89.2,No,Bachelor,Yes,7.1,C,Poor
63705,Male,20,9,65.1,5.3,14.6,85.6,90.3,51.7,Yes,High School,Yes,4.2,B,Poor
63706,Male,15,10,96.5,2.5,7.3,67.8,65.6,95.6,No,Secondary,Yes,7.7,D,Poor
63707,Male,18,9,78.6,9.4,0.0,74.1,86.3,58.9,Yes,Bachelor,No,5.2,A,Poor
63708,Female,20,9,73.4,5.0,1.7,60.4,83.4,79.3,Yes,Bachelor,Yes,9.5,C,Poor
63709,Female,16,10,76.2,11.4,0.9,46.3,65.2,85.7,No,Master,Yes,9.0,A,Poor
63710,Female,22,9,82.4,7.6,8.2,47.1,69.5,48.8,Yes,Master,Yes,6.2,A,Poor
63711,Male,16,11,55.0,5.7,7.9,79.6,97.6,75.7,No,High School,No,7.8,A,Poor
63712,Female,21,12,81.0,4.3,2.0,48.5,53.6,96.5,Yes,Bachelor,Yes,5.4,D,Poor
63713,Female,22,10,76.1,10.1,13.0,97.1,58.3,87.7,No,Master,No,6.0,B,Poor
63714,Male,17,11,87.9,6.0,6.1,62.4,49.8,68.0,No,High School,No,9.9,D,Poor
63715,Female,17,10,57.3,9.2,3.7,81.1,54.5,95.8,No,Bachelor,Yes,9.8,D,Poor
63716,Female,21,11,63.4,8.9,2.9,86.7,88.8,73.4,Yes,Secondary,Yes,5.9,C,Poor
63717,Other,19,12,64.2,8.1,7.8,52.4,83.4,57.3,No,Master,Yes,7.1,D,Poor
63718,Other,19,12,65.1,10.5,0.9,80.7,50.9,85.9,Yes,High School,Yes,7.8,D,Poor
63719,Other,17,10,74.1,11.2,7.1,43.8,56.6,41.5,Yes,Secondary,No,7.7,A,Poor
63720,Other,15,12,69.2,10.6,2.3,75.9,89.3,89.8,Yes,High School,Yes,4.7,A,Poor
63721,Male,15,10,58.6,7.1,11.9,46.1,77.0,85.8,Yes,Secondary,No,8.2,C,Poor
63722,Other,22,10,57.4,1.5,10.5,62.8,88.3,64.4,Yes,High School,No,5.1,D,Poor
63723,Other,19,11,76.6,5.6,10.0,44.3,67.8,47.1,Yes,High School,No,8.3,A,Poor
63724,Male,15,9,74.2,4.6,12.1,47.6,61.9,65.0,Yes,Secondary,No,4.7,C,Poor
63725,Female,16,12,60.6,8.3,7.7,70.8,49.1,67.0,No,Master,No,5.3,C,Poor
63726,Other,20,12,96.7,9.3,7.7,53.2,95.3,58.0,Yes,Master,Yes,6.6,C,Poor
63727,Male,16,9,74.2,3.7,1.0,96.0,67.0,97.3,No,Bachelor,No,4.9,A,Poor
63728,Male,21,10,69.2,1.9,12.3,61.9,89.4,73.9,No,Bachelor,No,7.8,B,Poor
63729,Female,22,10,63.0,6.3,5.0,48.8,66.7,78.8,Yes,Bachelor,Yes,9.6,A,Poor
63730,Other,18,10,90.8,9.5,4.2,89.4,86.2,96.0,No,Bachelor,No,4.4,A,Poor
63731,Female,19,9,94.4,6.4,14.9,84.3,86.5,55.1,Yes,Bachelor,No,6.2,B,Poor
63732,Female,22,10,98.6,11.2,7.0,66.8,51.2,63.4,No,Secondary,Yes,6.5,D,Poor
63733,Other,17,10,59.5,3.7,15.0,93.4,92.4,57.9,Yes,Master,Yes,9.5,B,Poor
63734,Male,18,9,59.5,4.5,11.7,51.5,65.2,98.1,No,Bachelor,No,6.3,D,Poor
63735,Male,15,9,88.9,2.1,6.3,59.1,99.2,93.5,Yes,Bachelor,No,7.7,C,Poor
63736,Female,15,10,86.2,5.2,4.4,78.7,69.6,47.4,Yes,Secondary,Yes,5.6,C,Poor
63737,Other,17,9,67.9,10.7,8.6,49.6,58.0,60.7,Yes,Secondary,No,5.9,C,Poor
63738,Other,20,11,86.2,7.7,0.8,96.2,55.3,51.5,Yes,Master,No,8.0,B,Poor
63739,Other,15,10,81.5,7.2,14.0,87.2,75.6,70.7,No,High School,Yes,7.8,D,Poor
63740,Other,18,10,97.1,8.6,3.8,63.2,77.7,85.5,Yes,Bachelor,No,8.8,C,Poor
63741,Male,18,12,63.9,7.9,1.0,65.2,55.9,74.5,No,Bachelor,Yes,7.4,C,Poor
63742,Male,15,9,88.5,7.0,0.6,70.8,54.5,42.8,Yes,Secondary,Yes,6.3,C,Poor
63743,Male,18,9,64.6,7.1,7.5,60.4,57.4,54.8,No,High School,No,9.7,A,Poor
63744,Male,22,12,70.2,1.1,14.0,73.9,66.5,43.1,No,Secondary,No,6.4,B,Poor
63745,Female,16,9,93.0,6.4,10.0,41.5,92.1,100.0,No,Secondary,No,7.2,D,Poor
63746,Female,18,12,74.9,9.7,4.8,75.8,85.6,97.2,Yes,Master,Yes,5.7,A,Poor
63747,Male,16,10,55.6,6.9,0.5,55.5,40.8,59.1,Yes,Master,Yes,8.9,A,Poor
63748,Other,22,9,75.4,4.0,14.4,86.4,80.1,67.7,Yes,High School,Yes,9.5,D,Poor
63749,Other,20,11,69.8,1.3,12.7,81.8,65.9,79.4,No,Secondary,Yes,9.3,A,Poor
63750,Other,17,9,66.5,1.9,9.5,62.6,82.1,93.2,No,Master,Yes,9.1,B,Poor
63751,Male,19,9,68.0,5.6,8.1,66.0,58.8,79.6,No,Bachelor,Yes,6.6,A,Poor
63752,Female,15,10,93.2,7.5,5.4,82.3,90.8,91.5,No,Bachelor,Yes,7.8,B,Poor
63753,Female,20,9,60.9,2.8,10.2,94.2,74.6,72.5,No,Secondary,Yes,5.7,D,Poor
63754,Other,20,10,83.7,1.2,9.1,85.5,60.0,86.2,No,Bachelor,Yes,5.7,B,Poor
63755,Female,21,11,58.3,2.2,3.3,81.5,47.8,59.1,Yes,Bachelor,No,8.8,B,Poor
63756,Male,22,9,88.7,9.1,2.5,66.6,40.3,46.1,Yes,High School,Yes,7.9,B,Poor
63757,Other,17,11,57.0,6.9,9.3,66.9,93.4,94.4,Yes,Secondary,Yes,7.0,C,Poor
63758,Other,16,10,71.2,4.3,7.2,77.6,89.3,63.1,No,Master,No,4.9,C,Poor
63759,Male,21,10,76.3,8.6,13.2,87.0,56.0,70.8,Yes,Secondary,Yes,5.8,D,Poor
63760,Other,22,10,93.6,2.1,3.3,63.4,77.3,99.2,Yes,Secondary,No,5.1,B,Poor
63761,Female,18,12,63.2,2.4,3.7,42.5,68.7,41.5,No,Master,No,7.7,B,Poor
63762,Female,22,12,58.3,4.3,6.4,78.0,89.1,84.9,No,Master,No,6.6,A,Poor
63763,Female,18,12,94.5,5.5,3.3,85.8,86.8,93.0,No,Secondary,No,5.5,C,Poor
63764,Female,21,10,67.1,11.0,4.1,88.8,56.1,58.0,No,Secondary,No,6.8,B,Poor
63765,Other,16,10,59.1,9.7,9.5,45.9,80.1,93.2,No,Secondary,Yes,5.1,D,Poor
63766,Female,21,9,78.4,1.5,13.0,47.6,85.1,94.9,Yes,Secondary,No,4.4,D,Poor
63767,Other,19,10,86.9,5.8,14.3,71.0,98.3,44.7,Yes,Bachelor,Yes,6.5,A,Poor
63768,Other,15,11,56.5,3.0,14.7,51.6,42.1,45.9,No,Secondary,No,4.5,D,Poor
63769,Female,15,12,66.8,9.9,5.6,81.9,73.0,74.7,No,Bachelor,No,6.8,D,Poor
63770,Male,19,9,76.6,10.1,13.4,42.9,42.0,99.4,Yes,Bachelor,No,6.0,C,Poor
63771,Other,22,12,59.3,7.0,6.1,50.2,99.4,75.8,Yes,Secondary,No,7.4,D,Poor
63772,Male,19,9,79.5,11.1,8.6,48.4,95.3,50.9,No,High School,Yes,4.1,A,Poor
63773,Female,17,12,60.4,3.8,10.7,99.3,62.0,60.4,Yes,Bachelor,No,5.1,A,Poor
63774,Female,17,9,56.7,11.6,13.4,54.9,62.0,53.9,No,High School,Yes,9.1,C,Poor
63775,Other,22,12,57.3,6.9,5.9,77.6,43.3,62.6,Yes,High School,Yes,4.3,B,Poor
63776,Male,16,9,63.4,6.7,4.5,62.2,89.1,87.3,Yes,Secondary,No,6.9,C,Poor
63777,Other,16,11,86.7,11.3,14.6,74.2,68.2,53.0,Yes,Secondary,Yes,5.4,D,Poor
63778,Female,16,9,81.5,10.3,13.2,64.1,52.6,72.2,Yes,Bachelor,No,5.9,A,Poor
63779,Male,17,11,70.4,10.3,3.1,93.1,98.3,57.2,Yes,Bachelor,No,5.8,C,Poor
63780,Female,15,12,58.0,12.0,8.0,59.6,57.2,98.2,No,Secondary,No,6.2,C,Poor
63781,Other,16,12,72.0,1.6,9.8,66.6,44.6,94.5,Yes,Master,No,9.6,B,Poor
63782,Female,21,11,70.7,3.4,8.7,75.7,75.5,59.5,No,Secondary,No,7.0,A,Poor
63783,Other,19,9,84.5,6.0,6.4,64.8,65.0,95.3,Yes,Secondary,No,8.8,A,Poor
63784,Male,21,10,57.7,1.7,0.2,52.5,65.9,52.5,No,Secondary,Yes,4.8,C,Poor
63785,Other,20,9,97.1,7.0,9.5,57.1,87.4,78.7,Yes,Secondary,Yes,9.6,D,Poor
63786,Male,15,9,85.7,5.2,5.3,44.9,85.5,68.2,Yes,Secondary,Yes,6.9,A,Poor
63787,Female,18,12,97.1,5.8,8.6,43.1,69.9,52.4,Yes,Secondary,Yes,5.5,D,Poor
63788,Other,15,11,68.8,5.5,12.1,56.5,76.5,46.3,Yes,Bachelor,Yes,9.2,C,Poor
63789,Male,20,10,66.7,10.0,12.1,50.3,48.9,54.3,Yes,Bachelor,Yes,9.3,D,Poor
63790,Other,18,9,76.0,3.2,12.7,72.9,48.2,49.7,No,Bachelor,No,9.8,A,Poor
63791,Female,21,12,87.8,1.1,11.2,59.1,44.4,73.3,No,Bachelor,No,4.3,A,Poor
63792,Female,19,10,55.8,6.0,6.5,70.2,86.1,53.0,No,Master,Yes,5.7,D,Poor
63793,Male,18,10,91.8,2.1,5.3,76.5,80.5,62.7,Yes,High School,No,4.9,B,Poor
63794,Male,16,12,75.8,7.1,5.6,78.0,59.4,84.9,Yes,Bachelor,Yes,9.4,D,Poor
63795,Other,17,9,92.8,11.3,11.2,85.0,63.9,94.5,Yes,High School,Yes,8.3,B,Poor
63796,Female,15,12,63.7,4.2,4.7,75.6,67.0,88.6,No,High School,Yes,5.5,A,Poor
63797,Male,16,10,88.2,8.2,5.2,61.9,93.8,93.2,Yes,Bachelor,No,7.8,C,Poor
63798,Male,17,9,55.4,8.9,13.8,58.7,52.1,74.2,Yes,Secondary,No,5.3,C,Poor
63799,Other,20,9,64.4,2.7,10.0,80.3,76.4,61.6,Yes,Secondary,Yes,9.3,C,Poor
63800,Male,16,10,65.9,8.7,1.3,65.9,48.6,56.4,Yes,Secondary,No,5.2,B,Poor
63801,Other,15,10,71.5,2.5,7.0,56.7,49.9,46.6,No,Bachelor,Yes,9.7,D,Poor
63802,Female,22,10,99.7,2.3,9.3,95.0,69.1,78.4,No,Master,No,9.4,A,Poor
63803,Other,18,11,57.3,5.0,0.6,91.1,82.2,89.9,Yes,Bachelor,No,7.5,D,Poor
63804,Female,15,11,78.2,3.7,4.5,63.1,93.7,54.6,No,Secondary,Yes,6.4,A,Poor
63805,Female,16,9,65.7,2.6,6.4,65.3,73.9,53.4,No,Bachelor,No,5.3,B,Poor
63806,Male,16,12,67.3,1.8,2.6,74.1,71.6,60.2,No,High School,No,4.6,A,Poor
63807,Other,19,11,81.5,8.1,1.1,49.3,41.9,72.5,Yes,Master,Yes,4.5,A,Poor
63808,Other,17,12,76.5,11.6,2.1,79.1,71.2,79.2,Yes,High School,No,9.8,A,Poor
63809,Male,16,11,95.3,1.2,13.9,56.2,77.6,95.1,No,Master,No,6.4,D,Poor
63810,Other,16,10,87.6,10.4,11.2,87.0,64.5,69.0,No,High School,Yes,4.2,C,Poor
63811,Male,21,10,69.3,8.8,1.4,79.8,83.3,43.1,Yes,Bachelor,No,5.4,D,Poor
63812,Male,16,11,55.5,7.8,10.2,84.7,84.7,87.9,No,Master,Yes,5.1,C,Poor
63813,Male,18,12,86.7,8.1,11.4,46.1,44.8,98.4,No,High School,Yes,7.2,C,Poor
63814,Male,18,12,65.2,5.0,1.7,73.4,42.2,55.8,Yes,Bachelor,No,8.7,B,Poor
63815,Other,18,11,81.9,11.3,3.0,52.8,81.9,87.6,Yes,High School,No,4.4,B,Poor
63816,Male,17,9,72.2,1.9,14.1,90.0,97.6,54.9,No,High School,Yes,6.8,A,Poor
63817,Other,18,10,90.6,9.8,9.2,73.2,89.0,76.4,No,Secondary,No,9.9,B,Poor
63818,Other,16,12,96.7,8.2,8.1,71.6,58.5,95.1,No,Secondary,Yes,4.8,B,Poor
63819,Male,20,9,74.9,11.3,14.2,46.5,51.4,99.6,Yes,Bachelor,Yes,9.7,B,Poor
63820,Other,22,10,61.4,5.1,9.8,50.0,85.4,89.6,No,Master,Yes,9.2,D,Poor
63821,Female,20,12,88.7,10.7,14.5,93.9,68.0,63.5,No,High School,Yes,5.4,C,Poor
63822,Male,21,12,78.5,4.5,0.0,86.8,88.8,92.5,Yes,Master,No,6.0,B,Poor
63823,Other,20,9,68.1,11.2,5.2,90.1,65.1,47.4,Yes,High School,Yes,6.2,A,Poor
63824,Other,22,10,60.9,9.4,6.8,53.9,61.8,94.4,No,Master,Yes,7.9,D,Poor
63825,Male,18,10,67.7,3.0,5.4,59.5,84.1,83.1,Yes,Master,Yes,6.6,B,Poor
63826,Male,20,9,91.0,5.0,2.5,94.2,91.5,80.7,No,Secondary,Yes,8.8,A,Poor
63827,Female,20,9,92.2,7.1,13.0,60.3,96.6,68.2,Yes,Secondary,No,8.4,B,Poor
63828,Male,21,12,81.9,6.5,11.6,47.8,54.2,44.6,No,High School,No,4.8,A,Poor
