id,student_id,module_id,attendance_percentage,internal_marks,assignment_marks,quiz_marks,midterm_marks,final_exam_marks,total_marks,grade,result
2558,522,42,83.48,34.32,17.76,20.0,34.77,59.87,79.58,A,Pass
2559,523,86,73.4,39.59,20.2,15.78,47.56,64.2,89.5,A+,Pass
2560,523,85,73.22,40.0,23.5,20.0,42.68,52.3,85.15,A+,Pass
2561,523,84,68.95,34.36,18.98,13.32,38.14,47.43,72.63,A,Pass
2562,523,81,67.9,39.58,23.84,19.64,37.62,64.07,87.86,A+,Pass
2563,523,87,63.97,37.4,19.47,14.36,45.33,63.65,86.04,A+,Pass
2564,524,75,66.84,25.79,19.38,12.13,31.99,47.35,64.8,B+,Pass
2565,524,74,65.74,30.1,15.97,10.9,38.08,55.65,71.9,A,Pass
2566,524,76,60.53,29.88,23.19,19.19,38.17,52.63,77.46,A,Pass
2567,524,72,60.92,32.42,20.37,14.7,32.3,46.9,69.74,B+,Pass
2568,524,78,61.31,30.37,20.67,16.96,31.54,49.26,70.69,A,Pass
2569,525,79,61.02,28.77,16.72,12.45,35.88,56.25,71.48,A,Pass
2570,525,77,63.91,20.48,12.95,15.82,13.75,41.19,49.43,C,Pass
2571,525,75,52.93,27.22,14.12,13.35,36.02,51.77,68.1,B+,Pass
2572,525,76,53.06,19.72,13.74,5.07,34.61,41.52,54.56,B,Pass
2573,525,73,49.09,21.7,13.75,8.05,28.52,40.26,53.43,B,Pass
2574,526,48,100.0,36.73,15.21,17.91,43.44,54.66,80.63,A+,Pass
2575,526,36,100.0,23.16,23.74,14.7,41.22,51.6,73.12,A,Pass
2576,526,35,100.0,39.29,15.91,20.0,45.94,61.49,87.68,A+,Pass
2577,526,46,98.5,33.15,23.63,14.29,30.37,74.85,83.29,A+,Pass
2578,527,100,74.45,28.19,22.24,15.01,47.06,63.82,83.8,A+,Pass
2579,527,97,76.6,33.25,19.54,14.65,36.44,50.24,73.43,A,Pass
2580,527,101,75.87,26.83,20.61,17.01,42.72,44.73,72.4,A,Pass
2581,527,99,73.82,32.86,15.37,19.04,31.85,51.64,72.12,A,Pass
2582,528,5,89.94,39.27,19.71,19.12,42.22,74.74,93.07,O,Pass
2583,528,3,85.82,33.4,19.29,12.74,38.03,63.03,79.22,A,Pass
2584,528,1,90.96,40.0,24.51,20.0,47.54,58.05,90.66,O,Pass
2585,528,4,86.96,35.32,23.52,19.83,44.23,73.14,93.23,O,Pass
2586,529,4,70.47,33.83,19.91,14.06,43.89,59.05,81.41,A+,Pass
2587,529,10,78.95,23.09,17.26,16.7,39.3,54.75,72.0,A,Pass
2588,529,1,75.12,29.94,16.46,15.23,27.49,39.69,61.44,B+,Pass
2589,529,3,77.79,32.63,14.37,18.84,36.09,42.17,69.21,B+,Pass
2590,530,24,68.73,32.42,21.88,17.2,28.17,49.81,70.89,A,Pass
2591,530,22,67.28,33.05,18.63,12.69,31.2,41.02,65.07,B+,Pass
2592,530,21,57.63,27.64,16.89,16.99,45.34,47.86,74.07,A,Pass
2593,530,20,64.85,24.05,20.77,14.84,36.81,56.85,72.69,A,Pass
2594,530,17,64.04,32.9,17.41,10.57,37.57,61.72,76.29,A,Pass
2595,531,70,72.14,34.03,19.93,9.98,39.08,39.97,68.17,B+,Pass
2596,531,78,72.21,36.58,23.04,16.04,43.99,69.52,89.96,A+,Pass
2597,531,67,74.8,31.18,14.09,14.05,40.5,49.1,71.41,A,Pass
2598,531,76,65.21,29.79,17.9,14.69,35.02,61.96,75.83,A,Pass
2599,531,72,71.74,22.02,11.71,12.16,26.33,48.39,57.52,B,Pass
2600,531,75,74.28,30.77,10.74,18.55,34.51,56.67,72.65,A,Pass
2601,532,80,97.89,33.93,25.0,18.85,46.23,55.15,85.24,A+,Pass
2602,532,79,100.0,31.27,21.74,12.9,41.34,55.15,77.19,A,Pass
2603,532,67,96.72,34.82,22.83,15.23,41.55,61.16,83.47,A+,Pass
2604,532,74,100.0,40.0,21.22,20.0,44.26,56.38,86.93,A+,Pass
2605,532,69,100.0,35.22,17.13,13.76,36.56,51.89,73.84,A,Pass
2606,533,36,68.37,19.63,17.11,12.33,32.38,38.08,56.78,B,Pass
2607,533,38,72.27,15.42,11.02,5.78,13.81,29.04,35.46,F,Fail
2608,533,40,67.83,23.75,15.93,12.11,18.19,39.8,51.98,B,Pass
2609,533,35,65.63,20.32,15.21,12.3,27.23,45.16,57.09,B,Pass
2610,534,70,30.0,16.51,7.13,6.1,20.83,38.48,42.53,C,Pass
2611,534,66,38.37,17.66,10.94,6.22,24.57,42.75,48.56,C,Pass
2612,534,68,32.61,17.58,5.59,7.82,20.29,12.15,30.75,F,Fail
2613,534,69,30.0,11.13,6.89,6.1,21.88,36.39,39.3,F,Fail
2614,535,1,60.15,23.68,12.01,14.56,39.22,55.43,69.4,B+,Pass
2615,535,9,55.93,20.84,18.81,13.35,32.92,40.97,60.19,B+,Pass
2616,535,8,64.12,28.41,16.51,17.59,30.57,59.0,72.43,A,Pass
2617,535,6,64.43,34.31,17.21,14.17,31.12,61.75,75.5,A,Pass
2618,535,5,69.38,31.73,22.6,13.09,42.55,52.94,77.43,A,Pass
2619,536,23,37.44,20.89,14.26,16.59,31.98,53.96,65.62,B+,Pass
2620,536,20,45.4,18.94,11.68,15.06,34.52,29.03,52.48,B,Pass
2621,536,22,32.81,30.62,19.54,17.72,40.93,50.22,75.89,A,Pass
2622,536,18,39.4,22.38,13.46,10.64,34.08,34.04,54.82,B,Pass
2623,536,26,39.47,20.71,18.36,8.45,33.12,63.79,68.25,B+,Pass
2624,536,28,37.64,25.47,15.79,12.82,25.52,45.54,59.47,B,Pass
2625,537,88,77.46,32.14,19.08,12.94,40.69,52.15,74.85,A,Pass
2626,537,94,65.5,30.82,18.38,11.38,35.9,60.55,74.66,A,Pass
2627,537,90,64.09,33.56,15.31,14.53,36.71,47.27,70.59,A,Pass
2628,537,87,65.91,30.29,19.09,12.88,33.23,44.17,66.45,B+,Pass
2629,537,91,59.52,24.46,17.42,12.55,26.88,46.75,60.73,B+,Pass
2630,538,60,58.47,21.97,18.34,9.3,34.03,63.84,69.77,B+,Pass
2631,538,53,47.41,34.0,24.7,13.41,38.46,55.28,78.61,A,Pass
2632,538,49,59.29,37.44,22.27,10.05,28.56,55.44,72.81,A,Pass
2633,538,58,61.29,24.25,13.34,13.15,34.96,56.11,67.7,B+,Pass
2634,539,5,34.22,11.69,6.98,2.0,15.46,36.84,34.56,F,Fail
2635,539,4,34.13,17.21,13.08,5.3,19.82,46.9,48.29,C,Pass
2636,539,7,34.79,25.43,11.86,8.71,24.37,33.06,49.43,C,Pass
2637,539,1,47.45,13.35,18.33,2.26,29.17,27.68,42.64,C,Pass
2638,539,9,33.44,25.91,11.92,12.76,27.53,51.8,62.05,B+,Pass
2639,540,26,62.04,27.88,13.04,11.23,30.95,51.4,64.23,B+,Pass
2640,540,19,62.72,26.98,15.92,18.61,24.81,35.34,58.06,B,Pass
2641,540,28,64.84,35.3,15.68,13.38,37.21,54.24,74.53,A,Pass
2642,540,23,55.61,23.95,16.22,10.97,35.08,52.38,65.93,B+,Pass
2643,540,30,59.9,26.66,17.21,12.7,27.39,52.7,64.85,B+,Pass
2644,540,21,61.53,26.44,13.32,7.05,24.16,49.55,57.27,B,Pass
2645,541,3,66.47,25.52,11.91,16.88,35.89,51.54,67.96,B+,Pass
2646,541,8,67.7,17.91,7.66,6.59,24.01,38.06,45.08,C,Pass
2647,541,7,61.69,21.02,8.35,12.15,27.95,39.38,52.28,B,Pass
2648,541,1,62.43,28.98,20.31,9.74,35.03,57.87,72.01,A,Pass
2649,542,42,39.26,16.44,12.2,8.99,29.09,38.35,50.03,B,Pass
2650,542,39,35.67,16.93,13.83,9.54,25.92,36.5,48.76,C,Pass
2651,542,35,39.2,19.14,11.54,8.38,34.42,49.48,58.68,B,Pass
2652,542,36,41.8,23.07,10.83,9.49,20.72,32.91,46.33,C,Pass
2653,543,24,76.4,34.03,24.35,17.72,33.46,54.02,77.56,A,Pass
2654,543,22,78.96,29.33,19.43,16.11,34.03,65.14,77.9,A,Pass
2655,543,28,79.42,34.5,18.56,17.98,31.83,57.88,76.59,A,Pass
2656,543,19,75.63,33.23,20.72,17.51,43.45,54.1,80.62,A+,Pass
2657,544,85,82.54,38.79,21.67,20.0,48.14,63.38,91.71,O,Pass
2658,544,84,74.98,33.35,21.61,17.88,37.7,46.77,74.94,A,Pass
2659,544,83,80.8,27.93,19.6,19.83,32.66,55.19,73.8,A,Pass
2660,544,81,78.06,33.22,22.04,20.0,41.64,66.84,87.44,A+,Pass
2661,545,81,64.78,34.44,22.62,12.74,41.34,56.96,79.89,A,Pass
2662,545,82,69.33,28.23,10.99,20.0,27.87,51.08,66.29,B+,Pass
2663,545,83,65.31,30.17,21.07,15.43,46.27,53.36,79.26,A,Pass
2664,545,84,66.23,21.24,14.79,11.37,26.11,44.28,55.95,B,Pass
2665,546,104,70.26,27.03,18.99,12.41,41.72,66.14,79.04,A,Pass
2666,546,101,67.7,30.08,16.53,14.69,32.72,41.24,64.6,B+,Pass
2667,546,103,73.5,30.36,23.02,9.08,37.44,48.34,70.21,A,Pass
2668,546,100,74.53,25.3,15.35,14.0,21.6,57.99,63.65,B+,Pass
2669,547,31,55.07,18.75,15.58,14.81,24.28,43.89,55.64,B,Pass
2670,547,27,41.11,22.06,14.04,14.66,26.05,43.03,57.08,B,Pass
2671,547,24,45.97,20.45,16.05,11.78,30.6,43.74,58.25,B,Pass
2672,547,32,53.85,18.62,18.35,5.93,33.69,38.58,54.46,B,Pass
2673,547,26,43.68,18.46,16.9,2.29,17.43,29.03,39.39,F,Fail
2674,548,81,62.74,21.96,19.99,13.45,37.07,46.11,65.75,B+,Pass
2675,548,83,63.67,29.24,13.39,16.27,37.16,40.28,65.49,B+,Pass
2676,548,88,62.41,18.09,17.04,14.01,34.35,48.02,62.45,B+,Pass
2677,548,87,57.27,26.39,18.55,20.0,33.45,45.51,68.57,B+,Pass
2678,548,85,57.89,24.05,14.64,10.61,29.96,49.61,61.32,B+,Pass
2679,549,55,67.33,28.49,18.17,17.01,35.86,67.07,79.24,A,Pass
2680,549,51,73.09,18.51,13.58,10.11,25.95,49.25,55.7,B,Pass
2681,549,52,57.93,35.38,17.61,13.52,40.15,57.12,78.23,A,Pass
2682,549,54,59.56,29.13,13.86,16.97,29.12,46.21,64.72,B+,Pass
2683,549,49,63.01,23.51,14.3,10.32,39.92,49.0,65.46,B+,Pass
2684,549,50,55.53,31.04,25.0,13.13,29.93,51.88,71.26,A,Pass
2685,550,93,96.35,38.74,25.0,17.68,40.54,72.5,92.32,O,Pass
2686,550,89,100.0,40.0,23.98,20.0,40.93,62.44,89.2,A+,Pass
2687,550,81,98.81,32.11,22.97,20.0,43.47,52.19,81.33,A+,Pass
2688,550,83,100.0,40.0,25.0,18.05,49.77,72.22,97.62,O,Pass
2689,550,95,100.0,40.0,25.0,20.0,45.1,75.0,97.55,O,Pass
2690,551,55,62.98,32.86,12.27,15.02,30.77,47.19,66.25,B+,Pass
2691,551,49,59.65,22.45,10.58,8.48,24.04,40.57,50.65,B,Pass
2692,551,57,63.01,40.0,25.0,20.0,43.58,59.35,89.49,A+,Pass
2693,551,56,73.94,31.72,20.32,17.83,37.53,66.64,82.76,A+,Pass
2694,552,97,76.94,33.74,21.79,18.03,33.32,50.84,74.99,A,Pass
2695,552,105,93.76,26.2,15.46,16.13,40.81,51.44,71.76,A,Pass
2696,552,106,87.31,28.91,16.17,11.35,33.4,47.32,65.38,B+,Pass
2697,552,100,92.84,29.65,15.22,16.82,36.72,55.91,73.77,A,Pass
2698,553,67,56.92,19.48,16.19,14.77,28.84,47.03,59.97,B,Pass
2699,553,71,54.49,29.45,15.76,12.04,36.01,52.85,69.72,B+,Pass
2700,553,69,56.9,27.51,20.98,15.8,33.29,50.98,70.48,A,Pass
2701,553,72,55.72,25.23,14.74,13.77,35.2,42.98,63.05,B+,Pass
2702,553,78,66.69,15.86,12.05,11.11,30.44,48.81,56.3,B,Pass
2703,553,80,62.47,23.87,22.59,14.6,27.77,37.86,59.82,B,Pass
2704,554,90,70.08,28.55,16.53,19.46,23.78,42.94,62.54,B+,Pass
2705,554,91,70.24,26.14,14.17,14.47,23.48,50.78,61.41,B+,Pass
2706,554,89,71.18,28.76,18.98,11.37,29.22,50.6,65.88,B+,Pass
2707,554,81,78.9,29.98,9.99,12.22,35.11,41.4,61.97,B+,Pass
2708,555,16,55.79,6.75,11.45,5.76,25.37,42.36,43.29,C,Pass
2709,555,1,48.84,19.42,16.91,9.12,26.3,36.54,51.24,B,Pass
2710,555,3,42.5,17.6,11.93,12.18,22.88,19.46,40.19,C,Pass
2711,555,2,56.62,16.81,7.85,4.72,22.64,27.76,38.18,F,Fail
2712,555,7,45.5,14.34,9.96,8.27,22.47,33.34,42.08,C,Pass
2713,556,84,54.25,30.6,18.43,17.08,31.63,64.54,77.15,A,Pass
2714,556,83,61.58,21.27,16.75,14.58,35.58,44.76,63.3,B+,Pass
2715,556,88,52.78,29.12,21.5,7.14,26.54,33.44,55.61,B,Pass
2716,556,90,51.87,21.59,21.42,16.43,33.64,47.82,66.72,B+,Pass
2717,556,92,50.05,31.36,17.16,20.0,30.25,53.02,72.41,A,Pass
2718,556,85,58.82,27.28,13.03,8.19,28.11,40.42,55.87,B,Pass
2719,557,87,48.63,32.88,13.09,9.42,40.79,50.61,70.4,A,Pass
2720,557,92,56.38,23.1,10.19,9.82,32.12,45.41,57.78,B,Pass
2721,557,91,55.55,25.55,22.3,18.76,31.9,56.65,73.46,A,Pass
2722,557,84,55.19,21.15,25.0,11.86,34.56,55.47,69.67,B+,Pass
2723,557,89,59.69,23.64,12.81,7.3,27.42,46.83,56.16,B,Pass
2724,558,84,75.38,34.61,23.57,13.6,42.97,63.68,84.74,A+,Pass
2725,558,83,66.09,30.31,14.53,10.58,36.04,38.25,62.13,B+,Pass
2726,558,82,61.79,23.13,14.53,10.8,30.41,34.39,54.03,B,Pass
2727,558,85,77.83,26.11,13.98,10.28,34.59,46.9,62.97,B+,Pass
2728,559,67,34.43,6.31,5.62,11.32,23.59,26.42,35.19,F,Fail
2729,559,65,40.19,18.48,8.41,8.4,23.12,35.03,44.72,C,Pass
2730,559,69,31.64,9.63,5.09,8.38,14.42,31.88,33.12,F,Fail
2731,559,68,38.57,13.87,6.16,12.47,16.21,44.65,44.57,C,Pass
2732,560,72,78.02,29.23,15.67,20.0,41.37,45.18,72.65,A,Pass
2733,560,69,88.57,30.38,18.54,18.0,48.02,65.03,85.96,A+,Pass
2734,560,65,76.28,24.48,19.25,8.97,26.66,49.73,60.96,B+,Pass
2735,560,70,84.76,29.16,22.99,18.44,37.94,53.11,76.75,A,Pass
2736,560,73,82.59,35.23,19.82,20.0,40.64,60.55,84.12,A+,Pass
2737,561,95,47.99,30.02,16.66,9.35,26.6,25.4,51.5,B,Pass
2738,561,82,43.83,21.68,12.47,16.27,16.03,35.64,48.61,C,Pass
2739,561,90,50.6,31.91,19.13,13.45,30.97,57.93,72.85,A,Pass
2740,561,85,42.21,18.97,18.34,15.25,36.43,47.27,64.72,B+,Pass
2741,561,92,39.55,23.1,7.09,10.76,17.7,27.51,41.45,C,Pass
2742,561,83,54.99,29.77,16.7,17.5,27.66,61.37,72.78,A,Pass
2743,562,76,53.39,26.13,14.9,18.36,34.86,50.99,69.43,B+,Pass
2744,562,75,55.06,29.78,16.85,19.9,34.48,48.82,71.61,A,Pass
2745,562,66,65.58,26.46,20.69,13.99,37.51,60.35,75.42,A,Pass
2746,562,70,50.31,28.79,15.96,13.0,34.6,40.45,63.46,B+,Pass
2747,562,71,58.89,33.88,21.96,19.86,36.95,63.52,83.77,A+,Pass
2748,563,36,74.05,28.3,16.54,18.68,47.28,63.2,83.24,A+,Pass
2749,563,39,68.92,40.0,21.41,14.42,46.84,66.83,90.38,O,Pass
2750,563,34,62.75,24.55,19.63,10.74,26.18,52.71,63.19,B+,Pass
2751,563,37,67.13,19.69,14.91,8.92,28.93,47.78,57.03,B,Pass
2752,563,33,66.2,28.38,25.0,17.38,35.12,55.14,76.17,A,Pass
2753,563,40,65.08,30.66,15.9,12.21,41.69,62.34,77.73,A,Pass
2754,564,86,47.57,23.96,16.2,13.78,24.2,38.9,55.6,B,Pass
2755,564,81,44.53,21.45,15.96,9.52,30.3,38.91,55.18,B,Pass
2756,564,85,43.32,15.37,19.18,12.08,37.69,39.63,58.73,B,Pass
2757,564,82,45.14,28.64,18.95,16.09,37.83,52.89,73.54,A,Pass
2758,564,84,42.36,23.85,9.51,4.33,19.36,37.25,44.96,C,Pass
2759,564,83,44.98,19.29,17.02,12.46,39.07,39.79,60.78,B+,Pass
2760,565,28,88.11,34.77,21.01,20.0,32.48,59.68,79.88,A,Pass
2761,565,17,86.1,33.89,19.46,20.0,44.88,63.64,86.87,A+,Pass
2762,565,26,85.44,34.38,17.27,13.85,44.92,64.53,83.6,A+,Pass
2763,565,21,81.69,37.11,20.15,20.0,37.47,56.97,81.94,A+,Pass
2764,566,19,94.97,31.72,19.7,19.94,46.9,67.08,88.47,A+,Pass
2765,566,20,86.8,25.2,13.53,11.47,31.02,43.65,59.62,B,Pass
2766,566,17,83.25,25.32,17.22,13.61,28.85,44.81,61.69,B+,Pass
2767,566,21,90.73,33.05,16.33,20.0,40.64,60.74,81.72,A+,Pass
2768,567,20,59.51,23.85,13.3,8.47,35.2,37.05,56.37,B,Pass
2769,567,29,72.87,24.46,13.67,13.43,33.69,53.32,66.14,B+,Pass
2770,567,17,65.18,31.1,15.11,17.02,37.86,53.54,74.02,A,Pass
2771,567,30,65.73,24.29,11.64,10.52,29.05,33.06,52.01,B,Pass
2772,567,18,64.17,28.41,11.28,10.65,22.38,36.49,52.26,B,Pass
2773,568,50,71.87,21.45,19.15,13.77,31.05,58.15,67.93,B+,Pass
2774,568,57,72.05,23.95,18.99,8.33,30.98,58.19,66.38,B+,Pass
2775,568,51,74.91,34.55,17.78,8.4,32.1,57.83,71.62,A,Pass
2776,568,55,83.66,21.88,16.05,13.96,25.98,48.23,59.84,B,Pass
2777,568,56,69.58,20.97,20.33,13.61,21.3,44.65,56.9,B,Pass
2778,568,54,64.53,22.24,15.19,11.8,26.64,46.9,58.3,B,Pass
2779,569,53,72.82,34.1,15.73,15.7,36.22,52.68,73.89,A,Pass
2780,569,52,73.28,33.62,22.93,19.77,34.16,62.14,81.95,A+,Pass
2781,569,49,86.97,34.96,17.55,17.3,39.69,64.26,82.98,A+,Pass
2782,569,51,72.79,40.0,25.0,20.0,46.87,75.0,98.44,O,Pass
2783,570,101,78.23,16.04,20.76,9.81,31.89,55.94,63.28,B+,Pass
2784,570,97,93.61,24.45,25.0,19.25,41.67,65.13,83.08,A+,Pass
2785,570,103,74.34,34.58,15.86,14.57,39.06,51.87,74.65,A,Pass
2786,570,98,81.79,35.67,21.22,17.31,36.75,52.41,77.81,A,Pass
2787,570,104,78.03,36.53,15.19,20.0,39.17,56.27,80.19,A+,Pass
2788,570,100,86.14,29.06,19.54,17.32,39.77,62.77,80.18,A+,Pass
2789,571,18,36.76,21.21,9.67,13.19,19.59,40.26,49.65,C,Pass
2790,571,25,36.0,26.38,9.97,11.88,13.92,42.57,49.94,C,Pass
2791,571,20,38.55,25.39,20.4,15.22,19.2,41.9,57.62,B,Pass
2792,571,28,40.85,20.06,11.06,8.11,18.31,32.01,42.6,C,Pass
2793,571,27,34.05,20.26,10.24,12.65,33.91,52.17,61.86,B+,Pass
2794,572,65,50.85,23.18,11.07,11.91,34.5,56.29,65.49,B+,Pass
2795,572,68,51.58,27.34,3.98,8.32,31.16,28.25,48.18,C,Pass
2796,572,69,62.01,12.92,6.9,12.68,34.26,49.98,56.01,B,Pass
2797,572,67,63.02,16.87,7.84,5.13,24.7,36.22,43.39,C,Pass
2798,573,70,100.0,36.65,25.0,20.0,42.75,62.45,88.84,A+,Pass
2799,573,65,97.63,40.0,25.0,20.0,50.0,58.99,92.53,O,Pass
2800,573,68,100.0,39.09,25.0,19.1,45.24,75.0,96.72,O,Pass
2801,573,69,97.68,27.95,19.12,13.12,40.62,62.93,77.86,A,Pass
2802,574,49,64.05,29.3,9.32,16.72,29.0,60.4,69.42,B+,Pass
2803,574,50,70.58,24.49,25.0,13.82,44.74,49.39,74.57,A,Pass
2804,574,52,69.12,30.92,18.99,14.51,32.28,54.08,71.68,A,Pass
2805,574,54,65.02,27.51,21.88,9.96,38.84,56.76,73.4,A,Pass
2806,575,43,66.63,26.4,19.05,19.17,30.42,52.13,69.94,B+,Pass
2807,575,40,62.09,27.22,15.65,11.35,34.6,40.47,61.73,B+,Pass
2808,575,47,64.78,35.49,22.08,15.54,50.0,67.07,90.64,O,Pass
2809,575,44,61.42,21.8,17.08,15.54,29.47,56.58,66.64,B+,Pass
2810,576,35,76.06,32.98,19.26,18.76,50.0,70.18,91.33,O,Pass
2811,576,44,80.49,35.94,20.32,20.0,46.21,55.76,85.23,A+,Pass
2812,576,34,71.89,33.14,15.51,15.03,40.58,51.84,74.77,A,Pass
2813,576,40,74.6,35.72,20.66,15.88,44.75,40.59,75.38,A,Pass
2814,577,4,30.0,15.44,9.24,3.23,23.14,24.56,36.07,F,Fail
2815,577,5,30.9,28.79,18.37,18.46,31.62,43.5,67.09,B+,Pass
2816,577,7,37.64,14.23,9.49,10.17,23.82,44.57,48.7,C,Pass
2817,577,1,30.0,16.05,7.2,10.7,21.02,32.6,41.98,C,Pass
2818,578,23,74.69,27.96,16.8,12.27,30.68,56.19,68.4,B+,Pass
2819,578,21,83.76,26.55,14.98,10.35,31.02,51.24,63.87,B+,Pass
2820,578,25,81.28,24.27,15.81,8.93,34.77,46.09,61.81,B+,Pass
2821,578,17,80.55,31.79,23.3,16.82,43.27,50.53,78.84,A,Pass
2822,578,24,79.54,22.14,22.18,10.51,28.16,31.71,54.07,B,Pass
2823,579,40,30.0,14.21,9.58,8.71,19.66,17.07,33.09,F,Fail
2824,579,37,32.65,12.1,5.62,6.1,19.76,53.52,46.2,C,Pass
2825,579,36,30.0,15.87,8.46,11.36,21.86,35.73,44.61,C,Pass
2826,579,39,41.96,19.04,5.56,3.11,24.13,22.2,35.72,F,Fail
2827,579,33,34.13,15.17,13.67,10.34,15.92,36.8,43.35,C,Pass
2828,579,34,32.33,13.51,9.89,4.86,17.89,20.17,31.5,F,Fail
2829,580,1,60.84,15.25,21.68,15.04,31.64,51.78,63.8,B+,Pass
2830,580,12,55.19,25.48,14.67,9.89,29.54,48.82,61.11,B+,Pass
2831,580,10,65.28,25.18,14.34,9.24,34.69,58.87,67.77,B+,Pass
2832,580,4,55.42,27.79,11.96,16.8,29.71,48.0,64.34,B+,Pass
2833,581,53,73.21,27.36,15.66,9.15,36.57,43.27,63.0,B+,Pass
2834,581,49,75.67,29.4,24.03,19.2,40.83,56.48,80.69,A+,Pass
2835,581,52,76.23,30.45,21.84,14.92,36.21,60.59,77.8,A,Pass
2836,581,51,73.85,31.46,16.54,14.96,40.73,72.53,84.04,A+,Pass
2837,582,45,65.62,27.92,22.82,17.66,29.38,37.13,63.93,B+,Pass
2838,582,44,57.94,14.24,14.88,11.53,25.75,29.57,45.51,C,Pass
2839,582,42,60.3,31.3,12.11,8.61,30.81,35.74,56.88,B,Pass
2840,582,40,63.79,21.61,14.27,9.53,35.44,44.73,59.87,B,Pass
2841,583,28,32.72,24.85,17.23,14.34,28.85,46.03,62.39,B+,Pass
2842,583,24,30.0,19.08,11.71,8.62,20.12,43.03,48.67,C,Pass
2843,583,17,35.68,21.31,13.56,11.97,34.61,36.45,56.38,B,Pass
2844,583,27,36.74,24.1,9.14,8.05,14.75,49.42,50.17,B,Pass
2845,584,18,58.65,27.35,18.58,13.36,40.02,39.77,66.36,B+,Pass
2846,584,17,61.03,24.2,17.34,7.11,26.29,49.49,58.83,B,Pass
2847,584,22,52.36,26.54,15.6,6.94,30.06,52.0,62.28,B+,Pass
2848,584,19,54.06,29.32,17.83,15.32,30.79,50.28,68.31,B+,Pass
2849,584,20,57.27,28.01,18.33,13.06,33.01,43.38,64.61,B+,Pass
2850,584,21,49.86,28.94,16.89,10.89,29.17,50.24,64.7,B+,Pass
2851,585,5,82.56,40.0,20.43,18.03,47.82,71.77,94.59,O,Pass
2852,585,13,77.78,33.52,25.0,20.0,48.75,61.46,89.81,A+,Pass
2853,585,9,79.33,32.14,22.52,20.0,40.91,60.79,83.9,A+,Pass
2854,585,2,84.0,39.1,25.0,18.28,50.0,70.4,96.54,O,Pass
2855,585,8,81.47,40.0,25.0,20.0,41.51,55.28,86.56,A+,Pass
2856,586,92,82.87,39.26,22.13,16.45,42.14,63.27,87.3,A+,Pass
2857,586,95,79.57,36.35,22.31,16.5,42.31,69.26,88.83,A+,Pass
2858,586,88,80.92,34.24,15.32,15.79,36.9,61.51,78.29,A,Pass
2859,586,85,92.52,28.75,21.93,13.75,41.3,49.92,73.97,A,Pass
2860,586,90,93.13,33.48,24.16,16.33,37.5,60.24,81.44,A+,Pass
2861,587,56,100.0,31.42,15.0,13.13,35.12,56.54,72.22,A,Pass
2862,587,53,100.0,39.69,23.33,20.0,41.73,75.0,95.04,O,Pass
2863,587,55,100.0,40.0,23.66,16.75,50.0,75.0,97.84,O,Pass
2864,587,50,100.0,35.99,25.0,20.0,44.29,67.42,91.6,O,Pass
2865,587,49,97.02,35.51,25.0,20.0,44.06,68.72,91.86,O,Pass
2866,587,51,91.0,40.0,24.54,20.0,43.84,75.0,96.74,O,Pass
2867,588,84,88.57,35.09,25.0,20.0,39.39,58.42,84.5,A+,Pass
2868,588,88,74.98,24.04,19.17,18.05,36.02,52.39,71.17,A,Pass
2869,588,86,93.73,27.88,21.72,14.94,43.73,51.81,76.14,A,Pass
2870,588,83,88.06,31.47,22.42,18.02,40.08,44.1,74.33,A,Pass
2871,588,89,82.34,28.54,17.11,11.43,29.74,55.4,67.55,B+,Pass
2872,588,90,74.62,29.49,16.4,16.6,31.51,50.88,69.1,B+,Pass
2873,589,19,41.51,11.79,12.97,7.15,16.69,21.98,33.26,F,Fail
2874,589,18,41.38,20.06,13.47,11.34,30.07,33.96,51.97,B,Pass
2875,589,24,42.18,18.71,6.25,14.05,28.39,24.97,44.72,C,Pass
2876,589,22,46.99,20.41,7.21,3.11,14.71,32.91,37.36,F,Fail
2877,590,106,73.39,25.67,13.97,9.43,32.52,51.38,63.37,B+,Pass
2878,590,105,67.89,32.95,16.95,11.66,30.71,57.95,71.49,A,Pass
2879,590,107,64.03,25.24,14.66,13.52,28.61,48.61,62.23,B+,Pass
2880,590,102,62.64,27.75,18.32,17.09,44.1,44.14,72.4,A,Pass
2881,590,97,67.3,23.79,14.98,17.07,37.89,40.15,64.1,B+,Pass
2882,591,68,89.92,37.28,24.11,20.0,34.66,58.04,82.7,A+,Pass
2883,591,70,85.38,27.54,16.95,11.39,26.46,38.41,57.4,B,Pass
2884,591,66,92.15,34.97,12.41,14.25,43.19,65.87,81.91,A+,Pass
2885,591,65,88.72,27.23,20.61,13.51,33.48,47.02,67.3,B+,Pass
2886,591,67,88.02,25.96,20.25,15.72,42.06,54.58,75.43,A,Pass
2887,592,67,48.61,19.39,13.61,4.95,21.6,55.85,54.47,B,Pass
2888,592,75,45.46,15.74,13.95,10.71,23.74,56.04,56.83,B,Pass
2889,592,76,53.23,31.25,20.07,16.87,30.81,64.34,77.51,A,Pass
2890,592,78,56.66,20.24,12.15,10.67,19.48,25.14,41.79,C,Pass
2891,592,69,50.15,22.02,13.62,9.67,32.35,38.25,55.32,B,Pass
2892,593,53,76.05,17.67,15.8,12.73,24.41,44.0,54.26,B,Pass
2893,593,54,67.03,21.38,20.91,11.53,30.6,57.12,66.77,B+,Pass
